schema_name,document_type,schema_strata_name,base_path
publication,corporate_report,pub_corporate_report,/government/publications/report-by-the-health-service-ombudsman-of-england-of-an-investigation-into-a-complaint-by-mr-and-mrs-m
publication,corporate_report,pub_corporate_report,/government/publications/parliamentary-contributory-pension-fund-account-2012-to-2013
publication,corporate_report,pub_corporate_report,/government/publications/office-of-water-services-resource-accounts-2001-to-2002
publication,corporate_report,pub_corporate_report,/government/publications/report-of-the-directors-and-financial-statements-year-ended-31-march-2011-for-northwest-business-link
publication,corporate_report,pub_corporate_report,/government/publications/uk-commission-for-employment-and-skills-annual-report-2009-to-2010
publication,corporate_report,pub_corporate_report,/government/publications/the-british-museum-annual-report-and-accounts-2018-to-2019
publication,corporate_report,pub_corporate_report,/government/publications/department-for-international-development-resource-accounts-2007-to-2008
publication,corporate_report,pub_corporate_report,/government/publications/building-trust-in-digital-government
publication,corporate_report,pub_corporate_report,/government/publications/pooling-of-non-domestic-rates-and-redistribution-to-local-authorities-in-england-account-2011-to-2012
publication,corporate_report,pub_corporate_report,/government/publications/regulatory-policy-committee-meeting-minutes-october-2014
publication,corporate_report,pub_corporate_report,/government/publications/ministry-of-defence-votes-a-2020-to-2021
publication,corporate_report,pub_corporate_report,/government/publications/independent-police-complaints-commission-annual-report-and-statement-of-accounts-2012-to-2013
publication,corporate_report,pub_corporate_report,/government/publications/net-zero-estate-playbook
publication,corporate_report,pub_corporate_report,/government/publications/catchment-restoration-fund-environment-agency-summary-report-2014-to-2015
publication,corporate_report,pub_corporate_report,/government/publications/uk-co-ordinating-body-business-plan-2013-to-2014
publication,corporate_report,pub_corporate_report,/government/publications/government-office-for-science-annual-report-2014-to-2015
publication,corporate_report,pub_corporate_report,/government/publications/insolvency-services-account-2010-to-2011
publication,corporate_report,pub_corporate_report,/government/publications/parliamentary-contributory-pension-fund-accounts-2007-to-2008
publication,corporate_report,pub_corporate_report,/government/publications/criminal-justice-inspection-northern-ireland-annual-report-and-accounts-2007-to-2008
publication,corporate_report,pub_corporate_report,/government/publications/the-crown-estate-office-annual-report-and-financial-statements-2013-to-2014
publication,corporate_report,pub_corporate_report,/government/publications/rspb-staff-association-annual-returns
publication,corporate_report,pub_corporate_report,/government/publications/nhs-business-services-authority-annual-report-and-accounts-2005-to-2006
publication,corporate_report,pub_corporate_report,/government/publications/forensic-science-regulator-annual-report-2019
publication,corporate_report,pub_corporate_report,/government/publications/audit-and-risk-committee-agendaminutes-30-january-2019
publication,corporate_report,pub_corporate_report,/government/publications/bfi-annual-report-and-financial-statements-2015-2016
publication,corporate_report,pub_corporate_report,/government/publications/bfi-annual-report-and-financial-statements-2018-2019
publication,corporate_report,pub_corporate_report,/government/publications/northern-ireland-legal-services-commission-annual-report-2007-to-2008
publication,corporate_report,pub_corporate_report,/government/publications/cabinet-office-civil-superannuation-resource-accounts-2007-to-2008
publication,corporate_report,pub_corporate_report,/government/publications/serious-organised-crime-agency-accounts-2007-to-2008
publication,corporate_report,pub_corporate_report,/government/publications/regional-growth-fund-annual-monitoring-report-2015
publication,corporate_report,pub_corporate_report,/government/publications/annual-research-and-development-review-201920
publication,corporate_report,pub_corporate_report,/government/publications/south-sudan-country-of-concern--2
publication,corporate_report,pub_corporate_report,/government/publications/policing-in-the-21st-century-chapter-two-increasing-democratic-accountability
publication,corporate_report,pub_corporate_report,/government/publications/stakeholder-confidence-research-20152016
publication,corporate_report,pub_corporate_report,/government/publications/disability-mental-health-and-wellbeing-dft-staff-report
publication,corporate_report,pub_corporate_report,/government/publications/the-limitation-of-council-tax-and-precepts-alternative-notional-amounts-report-england-2011-to-2012
publication,corporate_report,pub_corporate_report,/government/publications/burma-country-of-concern
publication,corporate_report,pub_corporate_report,/government/publications/changing-to-improve-hm-chief-inspector-of-the-crown-prosecution-service-annual-report-2006-to-2007
publication,corporate_report,pub_corporate_report,/government/publications/new-financial-women-in-finance-annual-review-march-2021
publication,corporate_report,pub_corporate_report,/government/publications/consumer-focus-annual-report-and-accounts-2012-to-2013
publication,corporate_report,pub_corporate_report,/government/publications/joint-fraud-taskforce-telecommunications-charter
publication,corporate_report,pub_corporate_report,/government/publications/eighth-report-of-the-foreign-affairs-committee-session-2006-to-2007
publication,corporate_report,pub_corporate_report,/government/publications/maib-business-plan-2021-22
publication,corporate_report,pub_corporate_report,/government/publications/driving-standards-agency-annual-report-and-accounts-2010-to-2011
publication,corporate_report,pub_corporate_report,/government/publications/insight-into-nuclear-decommissioning-edition-10
publication,corporate_report,pub_corporate_report,/government/publications/general-federation-of-trade-unions-annual-returns
publication,promotional,pub_correspondence,/government/publications/regeneration-project-vauxhall-square-nine-elms-london-gdv-500m
publication,correspondence,pub_correspondence,/government/publications/circular-0012018-amendment-to-probation-periods-for-constables
publication,correspondence,pub_correspondence,/government/publications/ealert-27-february-2019-hs2-woodland-fund-due-to-open-in-march
publication,promotional,pub_correspondence,/government/publications/county-lines-social-media-graphics
publication,correspondence,pub_correspondence,/government/publications/update-letter-to-residents-on-developments-in-response-to-the-grenfell-tower-fire-11-january-2019
publication,promotional,pub_correspondence,/government/publications/dbs-news-april-2013
publication,correspondence,pub_correspondence,/government/publications/the-use-of-conditions-in-planning-permissions-circular-11-1995
publication,correspondence,pub_correspondence,/government/publications/devon-and-conrwall-police-authority-diversity-and-equality-working-group
publication,correspondence,pub_correspondence,/government/publications/closing-the-nhs-continuing-healthcare-assessment-process-for-cases-during-2004-2012
publication,correspondence,pub_correspondence,/government/publications/hydraulic-fracturing-direction-to-the-oil-and-gas-authority
publication,correspondence,pub_correspondence,/government/publications/esfa-update-13-february-2019
publication,promotional,pub_correspondence,/government/publications/cbrn-newsletter
publication,correspondence,pub_correspondence,/government/publications/circular-0212014-police-and-criminal-evidence-act-1984-pace-codes-of-practice-revision-to-code-a-stop-and-search
publication,correspondence,pub_correspondence,/government/publications/in-tuition-holistic-education-warning-notice
publication,correspondence,pub_correspondence,/government/publications/acoba-recommendation-simon-cawte-special-adviser-defra
publication,correspondence,pub_correspondence,/government/publications/dispensing-fees-for-gps-update-for-primary-care-trusts
publication,correspondence,pub_correspondence,/government/publications/letter-from-the-acmd-to-the-home-secretary-ghb-gbl-and-related-compounds
publication,correspondence,pub_correspondence,/government/publications/duncan-selbies-friday-message-13-september-2013
publication,correspondence,pub_correspondence,/government/publications/the-week-issue-272-2-8-november-2012
publication,correspondence,pub_correspondence,/government/publications/border-force-bulletin-issue-13-april-2014
publication,correspondence,pub_correspondence,/government/publications/news-bulletin-autumn-2013
publication,correspondence,pub_correspondence,/government/publications/ip-connect-newsletter-june-2014
publication,correspondence,pub_correspondence,/government/publications/temporary-medical-exemptions-for-covid-19-vaccination-of-people-working-or-deployed-in-care-homes
publication,correspondence,pub_correspondence,/government/publications/the-police-pension-scheme-better-management-of-ill-health
publication,correspondence,pub_correspondence,/government/publications/disability-forward-ltd--2
publication,correspondence,pub_correspondence,/government/publications/birmingham-city-council--2
publication,promotional,pub_correspondence,/government/publications/2012-national-iom-conference
publication,correspondence,pub_correspondence,/government/publications/recovered-appeal-salford-quays-ohio-avenue-salford-greater-manchester-ref-2170252-8-may-2013
publication,correspondence,pub_correspondence,/government/publications/fraud-focus-newsletter
publication,correspondence,pub_correspondence,/government/publications/letter-to-likke-friis-from-chris-huhne-regarding-green-house-gas-sharing-decision-22-may-2011
publication,correspondence,pub_correspondence,/government/publications/dental-contract-uplifts
publication,correspondence,pub_correspondence,/government/publications/acmd-letter-to-the-home-secretary-december-2014
publication,correspondence,pub_correspondence,/government/publications/financial-notice-to-improve-john-leggott-sixth-form-college
publication,correspondence,pub_correspondence,/government/publications/dao-0421-updates-to-managing-public-money-annexes
publication,promotional,pub_correspondence,/government/publications/rating-of-holiday-cottages-and-self-contained-units
publication,correspondence,pub_correspondence,/government/publications/letter-to-the-prime-minister-about-the-cspl-review-on-leadership-and-public-standards
publication,correspondence,pub_correspondence,/government/publications/correspondence-between-councillor-jon-harvey-and-lord-paul-bew
publication,correspondence,pub_correspondence,/government/publications/response-to-residents-commissioners-report-november-2016
publication,correspondence,pub_correspondence,/government/publications/equity-and-excellence-liberating-the-nhs-for-allied-health-professionals
publication,promotional,pub_correspondence,/government/publications/breast-screening-awareness-posters
publication,correspondence,pub_correspondence,/government/publications/acoba-recommendation-stephen-banyard-acting-director-for-personal-tax-hm-revenue-and-customs
publication,correspondence,pub_correspondence,/government/publications/alder-bridge-school-warning-notice--2
publication,correspondence,pub_correspondence,/government/publications/explanatory-memorandum-to-the-aviation-greenhouse-gas-emissions-trading-scheme-regulations-2010
publication,correspondence,pub_correspondence,/government/publications/letter-to-academy-trust-accounting-officers-september-2018
publication,correspondence,pub_correspondence,/government/publications/esfa-update-17-october-2018
publication,correspondence,pub_correspondence,/government/publications/response-to-friends-of-the-earth
publication,promotional,pub_correspondence,/government/publications/aspects-of-transport
publication,correspondence,pub_correspondence,/government/publications/non-acm-remediation-and-the-building-safety-fund-stakeholder-update-6-april-2020
publication,correspondence,pub_correspondence,/government/publications/latest-from-the-pubs-code-adjudicator
publication,correspondence,pub_correspondence,/government/publications/changes-to-planning-regulations-for-casinos-circular-02-2006-odpm
publication,correspondence,pub_correspondence,/government/publications/high-needs-funding-arrangements-in-academic-year-2014-to-2015
publication,correspondence,pub_correspondence,/government/publications/pip-silicone-gel-breast-implants-letter-from-cmo
publication,correspondence,pub_correspondence,/government/publications/recovered-appeal-160-stanley-road-cheadle-hulme-stockport-ref-3205559-22-april-2020
publication,promotional,pub_correspondence,/government/publications/looking-after-friends-or-family-when-they-leave-hospital-leaflet
publication,correspondence,pub_correspondence,/government/publications/sir-michael-wilshaw-letters-to-four-schools-about-an-incident-allegedly-involving-their-pupils
publication,promotional,pub_correspondence,/government/publications/ccs-brochures-buildings
publication,promotional,pub_correspondence,/government/publications/clinical-excellence-awards-cea
publication,promotional,pub_correspondence,/government/publications/transatlantic-trade-and-investment-partnership-ttip-whats-in-it-for-me
publication,correspondence,pub_correspondence,/government/publications/womens-engagement-newsflash-june-2012
publication,decision,pub_decision_report,/government/publications/designs-hearing-decision-o57119
publication,independent_report,pub_decision_report,/government/publications/school-teachers-review-body-25th-report-2015
publication,independent_report,pub_decision_report,/government/publications/dfid-management-response-to-the-independent-commission-for-aid-impact-icai-on-girl-hub-a-dfid-and-nike-foundation-initiative-progress-update
publication,decision,pub_decision_report,/government/publications/teacher-misconduct-panel-outcome-mr-philip-wilkinson
publication,decision,pub_decision_report,/government/publications/gillian-geddes-ta-happy-days-out-of-school-care
publication,independent_report,pub_decision_report,/government/publications/the-shipman-inquiry-third-report-death-certification-and-the-investigation-of-deaths-by-coroners
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-moonpig-retail-ltd
publication,decision,pub_decision_report,/government/publications/breach-of-union-rules-breach-of-statutory-balloting-procedures-decision-cook-v-rmt
publication,decision,pub_decision_report,/government/publications/highcrest-academy
publication,decision,pub_decision_report,/government/publications/community-infrastructure-levy-appeal-decision-change-of-use-from-a-care-home-to-residential-dwelling
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-rothchildglobe-limited
publication,independent_report,pub_decision_report,/government/publications/independent-monitoring-commission-23rd-report
publication,decision,pub_decision_report,/government/publications/kids-integrated-cancer-treatment-inquiry-report
publication,independent_report,pub_decision_report,/government/publications/sacn-narrative-synthesis-of-dietary-fibre-components
publication,independent_report,pub_decision_report,/government/publications/air-accident-monthly-bulletin-february-2010
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-virgin-construction-ltd
publication,independent_report,pub_decision_report,/government/publications/small-scale-concentrated-solar-power
publication,decision,pub_decision_report,/government/publications/st-peters-droitwich-c-of-e-academy
publication,independent_report,pub_decision_report,/government/publications/cary-report-on-release-of-the-colonial-administration-files
publication,decision,pub_decision_report,/government/publications/2019_2_summary-of-pubs-code-arbitration-award_non-mro
publication,decision,pub_decision_report,/government/publications/field-mark-minister-of-state-for-asia-and-the-pacific-foreign-commonwealth-office-acoba-advice
publication,independent_report,pub_decision_report,/government/publications/air-accident-monthly-bulletin-november-2007
publication,independent_report,pub_decision_report,/government/publications/gynn-square-safety-digest
publication,decision,pub_decision_report,/government/publications/fe-commissioner-intervention-report-stafford-college
publication,independent_report,pub_decision_report,/government/publications/international-planned-parenthood-federation-programme-partnership-arrangement-self-assessment-review-2009-10
publication,independent_report,pub_decision_report,/government/publications/air-accident-monthly-bulletin-august-2005
publication,independent_report,pub_decision_report,/government/publications/working-together-to-support-individuals-in-an-emergency-or-disaster-british-red-cross-report
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-black-cat-oil-gas-ltd
publication,decision,pub_decision_report,/government/publications/cac-outcome-bfawu-aryzta-bakeries-2
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-wintel-contact-limited
publication,decision,pub_decision_report,/government/publications/boles-nick-minister-of-state-for-skills-dfe-bis-acoba-recommendation
publication,decision,pub_decision_report,/government/publications/lowdham-church-of-england-primary-school
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-virgin-tattoo-removal-limited
publication,decision,pub_decision_report,/government/publications/patent-decision-o10591
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-allianz-am-ltd
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-digitonics-tech-limited
publication,decision,pub_decision_report,/government/publications/cil-appeal-decision-demolition-of-dwelling-and-erection-of-replacement-dwelling
publication,decision,pub_decision_report,/government/publications/ryvers-school
publication,independent_report,pub_decision_report,/government/publications/an-overview-of-modernising-scientific-careers
publication,decision,pub_decision_report,/government/publications/essex-county-councils-local-authority-primary-schools
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-flogas-uk-ltd
publication,decision,pub_decision_report,/government/publications/teacher-misconduct-panel-outcome-mr-joshim-nur
publication,independent_report,pub_decision_report,/government/publications/measuring-the-value-of-culture-a-report-to-the-department-for-culture-media-and-sport
publication,decision,pub_decision_report,/government/publications/teacher-misconduct-panel-outcome-mr-david-tomkins
publication,independent_report,pub_decision_report,/government/publications/apprenticeships-improving-access-for-people-with-learning-disabilities
publication,decision,pub_decision_report,/government/publications/cac-outcome-unite-the-union-servest-group-limited
publication,independent_report,pub_decision_report,/government/publications/indonesia-water-consultancies-ev309s
publication,decision,pub_decision_report,/government/publications/lodge-nick-director-general-her-majestys-revenue-and-customs-acoba-recommendation
publication,decision,pub_decision_report,/government/publications/breach-of-union-rules-decision-penkethman-walker-v-communication-workers-union
publication,independent_report,pub_decision_report,/government/publications/the-redfern-inquiry-into-human-tissue-analysis-in-uk-nuclear-facilities-volume-2-summary
publication,decision,pub_decision_report,/government/publications/designs-hearing-decision-o12920
publication,independent_report,pub_decision_report,/government/publications/air-accident-monthly-bulletin-november-2008
publication,decision,pub_decision_report,/government/publications/teacher-misconduct-panel-outcome-mr-andrew-charles-hillary
publication,decision,pub_decision_report,/government/publications/stockport-metropolitan-borough-council
publication,decision,pub_decision_report,/government/publications/company-names-tribunal-decision-capitalondonline-ltd
publication,decision,pub_decision_report,/government/publications/award-summary-august-2020-1
publication,independent_report,pub_decision_report,/government/publications/evaluation-of-women-wealth-and-influence-project-tajikistan
publication,decision,pub_decision_report,/government/publications/annuity-helpline
publication,decision,pub_decision_report,/government/publications/cac-outcome-unite-the-union-scottish-borders-housing-association-limited
publication,notice,pub_foi_notice,/government/publications/tn26-2nh-environmental-permit-application-advertisement
publication,notice,pub_foi_notice,/government/publications/bs16-9nl-vertase-fli-limited-environmental-permit-application-advertisement
publication,transparency,pub_foi_notice,/government/publications/dluhc-workforce-management-information-october-2021
publication,transparency,pub_foi_notice,/government/publications/uk-space-agency-spending-report-april-2019
publication,notice,pub_foi_notice,/government/publications/sbri-smart-waste-tracking-data-collection-storage-and-reporting-services
publication,transparency,pub_foi_notice,/government/publications/dit-ministers-meetings-hospitality-gifts-and-overseas-travel-january-to-march-2020
publication,transparency,pub_foi_notice,/government/publications/the-workforce-management-information-for-nio-nihrc--2
publication,transparency,pub_foi_notice,/government/publications/coronavirus-cases-by-local-authority-epidemiological-data-17-december-2020
publication,transparency,pub_foi_notice,/government/publications/senior-staff-posts-march-2011
publication,transparency,pub_foi_notice,/government/publications/permanent-secretarys-meetings-with-external-organisations-july-to-september-2014
publication,notice,pub_foi_notice,/government/publications/mk19-7jl-anglian-water-services-limited-environmental-permit-application-advertisement-eprrb3295wea001
publication,transparency,pub_foi_notice,/government/publications/hm-revenue-customs-government-major-projects-portfolio-data-2014
publication,notice,pub_foi_notice,/government/publications/nn17-3as-material-change-decoy-limited-environmental-permit-application-advertisement
publication,foi_release,pub_foi_notice,/government/publications/freedom-of-information-releases-for-february-2015
publication,notice,pub_foi_notice,/government/publications/patent-journal-special-notices-6640
publication,notice,pub_foi_notice,/government/publications/notice-of-application-for-a-drought-order-ennerdale
publication,transparency,pub_foi_notice,/government/publications/dclg-special-advisers-data-april-to-june-2014
publication,foi_release,pub_foi_notice,/government/publications/pick-for-britain-campaign-foi202110325
publication,notice,pub_foi_notice,/government/publications/london-river-yacht-club-competition-2017-river-restriction-notice
publication,foi_release,pub_foi_notice,/government/publications/dh-foi-release-regarding-patient-safety
publication,transparency,pub_foi_notice,/government/publications/dwps-headcount-and-payroll-data-for-july-2018
publication,notice,pub_foi_notice,/government/publications/bs11-9fg-keyway-limited-environmental-permit-application-advertisement
publication,notice,pub_foi_notice,/government/publications/ca10-2qx-miss-beth-dutson-mrs-anna-dutson-and-mr-thomas-dutson-environmental-permit-application-advertisement
publication,transparency,pub_foi_notice,/government/publications/royal-wedding-thank-you-letters
publication,foi_release,pub_foi_notice,/government/publications/sussex-police-access-to-mot-information-f0003267
publication,foi_release,pub_foi_notice,/government/publications/office-for-life-sciences-spend-to-support-the-accelerated-access-review
publication,transparency,pub_foi_notice,/government/publications/hm-treasury-commercial-pipeline
publication,foi_release,pub_foi_notice,/government/publications/request-for-number-of-seizures-by-cnc-under-proceeds-of-crime-act
publication,foi_release,pub_foi_notice,/government/publications/foi-releases-for-january-2014
publication,notice,pub_foi_notice,/government/publications/so21-1hg-igas-energy-development-limited-environmental-permit-issued-epryp3537ykv003-and-eprnb3692daa001
publication,foi_release,pub_foi_notice,/government/publications/extra-power-from-wind-farms
publication,transparency,pub_foi_notice,/government/publications/dfid-special-advisers-business-expenses-gifts-hospitality-and-meetings-january-to-march-2014
publication,transparency,pub_foi_notice,/government/publications/hmrc-transactions-over-500-on-gpc-april-2015
publication,notice,pub_foi_notice,/government/publications/temple-lock-engineering-survey-2020-lock-closure-notice
publication,notice,pub_foi_notice,/government/publications/cw10-ojg-convert-2-green-limited-environmental-permit-issued
publication,transparency,pub_foi_notice,/government/publications/fcdo-services-spending-over-500-august-2021
publication,transparency,pub_foi_notice,/government/publications/weekly-statistics-for-nhs-test-and-trace-england-15-april-to-21-april-2021
publication,transparency,pub_foi_notice,/government/publications/hmrc-spending-over-25000-february-2020
publication,transparency,pub_foi_notice,/government/publications/cma-spending-over-500-may-2021
publication,notice,pub_foi_notice,/government/publications/farm-power-hydro-limited-application-made-to-abstract-take-water
publication,transparency,pub_foi_notice,/government/publications/departmental-spend-over-25000-march-2014
publication,notice,pub_foi_notice,/government/publications/notice-3-bringing-your-belongings-and-private-motor-vehicle-to-the-uk-from-outside-the-ec
publication,foi_release,pub_foi_notice,/government/publications/foi-release-pupil-language-data-in-school-census
publication,notice,pub_foi_notice,/government/publications/so32-3ph-mrs-vivien-west-environmental-permit-application-advertisement-eprwb3593rwa001
publication,foi_release,pub_foi_notice,/government/publications/department-for-business-innovation-skills-media-monitoring-expenditure-2011-to-2012
publication,notice,pub_foi_notice,/government/publications/green-gas-levy-ggl-rates-and-exemptions
publication,foi_release,pub_foi_notice,/government/publications/attempts-at-deportation-of-asylum-seekers-which-failed-due-to-disruptive-behaviour-by-the-passenger
publication,notice,pub_foi_notice,/government/publications/pe6-0ql-landlogical-thorney-limited-environmental-permit-application-advertisement
publication,notice,pub_foi_notice,/government/publications/ne65-9df-cavil-head-management-company-limited-environmental-permit-application-advertisement
publication,foi_release,pub_foi_notice,/government/publications/uk-payments-to-the-eu
publication,transparency,pub_foi_notice,/government/publications/monthly-spend-by-the-cnpa-on-invoices-over-25000-january-2021
publication,notice,pub_foi_notice,/government/publications/burway-rowing-club-main-head-2022-river-restriction-notice
publication,transparency,pub_foi_notice,/government/publications/hospitality-received-by-hmt-special-advisers-1-july-to-30-september-2016
publication,notice,pub_foi_notice,/government/publications/so45-1ad-hampshire-county-council-environmental-permit-application-advertisement
publication,notice,pub_foi_notice,/government/publications/ip22-2dj-mr-david-riches-environmental-permit-application-advertisement-eprwb3190rla001
publication,notice,pub_foi_notice,/government/publications/ip19-0nf-mr-keith-foster-environmental-permit-application-advertisement
publication,foi_release,pub_foi_notice,/government/publications/top-50-websites-visited-by-cnc-employees
publication,transparency,pub_foi_notice,/government/publications/uk-export-finance-spending-over-500-on-a-gpc-june-2018
publication,foi_release,pub_foi_notice,/government/publications/request-for-company-names-containing-specific-sensitive-words
publication,research,pub_research,/government/publications/infant-and-perinatal-mortality-in-the-west-midlands
publication,impact_assessment,pub_research,/government/publications/community-impact-assessment-cm-001-0ma08
publication,research,pub_research,/government/publications/working-with-employers-to-improve-learners-english-at-workplace
publication,research,pub_research,/government/publications/performance-of-the-uk-research-base-international-comparison-2016
publication,research,pub_research,/government/publications/preliminary-assessment-of-2014-residential-sdlt-slice-reforms
publication,research,pub_research,/government/publications/forward-commitment-procurement-in-practice-case-study
publication,research,pub_research,/government/publications/improving-attainment-in-the-fe-and-adult-learning-sector
publication,research,pub_research,/government/publications/evaluation-of-centre-assessment-grades-and-grading-gaps-in-summer-2020
publication,research,pub_research,/government/publications/transport-of-radioactive-materials-in-the-uk-review-1958-to-2004
publication,research,pub_research,/government/publications/winter-health-watch-summary-2-january-2014
publication,research,pub_research,/government/publications/creating-a-culture-of-coaching-upskilling-the-school-workforce-in-times-of-change
publication,impact_assessment,pub_research,/government/publications/the-authorisation-of-frequency-use-for-the-provision-of-mobile-satellite-services-eu-amendment-regulations-2013-post-implementation-review
publication,research,pub_research,/government/publications/the-determination-of-chondroitin-sulphate-in-supplements
publication,impact_assessment,pub_research,/government/publications/computer-trading-economic-impact-of-mifid-ii-proposals-on-computer-trading
publication,research,pub_research,/government/publications/cog-uk-welsh-sars-cov-2-genomic-insights-12-october-2020
publication,research,pub_research,/government/publications/foreign-languages-and-science-provision-in-primary-schools
publication,impact_assessment,pub_research,/government/publications/potential-impacts-on-the-uk-of-future-migration-from-bulgaria-and-romania
publication,research,pub_research,/government/publications/firm-foundations-rs19
publication,research,pub_research,/government/publications/condition-information-in-the-home-buying-and-selling-process
publication,research,pub_research,/government/publications/tfc-covid-19-in-higher-education-settings-10-february-2021
publication,research,pub_research,/government/publications/the-ecology-and-conservation-of-the-southern-damselfly-in-britain
publication,research,pub_research,/government/publications/co-cin-in-hospital-mortality-by-date-in-patients-admitted-to-hospital-with-covid-19-17-december-2020
publication,research,pub_research,/government/publications/payday-lending-research-reports
publication,impact_assessment,pub_research,/government/publications/sound-noise-and-vibration-sv-02-sv-03-sv-08-sv-09
publication,research,pub_research,/government/publications/lumpy-skin-disease-in-bulgaria-and-greece
publication,research,pub_research,/government/publications/updated-cost-estimates-of-tef
publication,research,pub_research,/government/publications/english-business-survey-data-tables-december-2011
publication,research,pub_research,/government/publications/business-equity-finance-and-the-uk-regions
publication,research,pub_research,/government/publications/fire-and-rescue-authorities-fire-safety-activities-evaluation-options
publication,research,pub_research,/government/publications/energy-trends-march-2016-special-feature-articles
publication,research,pub_research,/government/publications/a47-and-a12-corridor-feasibility-study-overview
publication,research,pub_research,/government/publications/secure-placements-for-children-how-local-authorities-use-them
publication,research,pub_research,/government/publications/non-co2-greenhouse-gas-emissions-projections-report-june-2010
publication,research,pub_research,/government/publications/focused-inspection-outcome-letter-for-e-act
publication,research,pub_research,/government/publications/social-security-expenditure-in-the-united-kingdom-including-scotland
publication,research,pub_research,/government/publications/pip-administrative-exercise-progress-on-cases-cleared
publication,research,pub_research,/government/publications/stem-cells
publication,research,pub_research,/government/publications/improved-site-management-can-help-the-waste-sector-adapt-to-climate-change-case-study
publication,research,pub_research,/government/publications/keep-standard-training-programme-for-foster-and-kinship-carers
publication,research,pub_research,/government/publications/social-finance-in-the-uk-designing-the-experience-for-ventures
publication,impact_assessment,pub_research,/government/publications/water-framework-directive-compliance-assessment-baseline-data-part-1-of-2-bid-wr-002-00001_part-1
publication,research,pub_research,/government/publications/future-of-mobility-emerging-technologies-and-uk-freight-sector
publication,research,pub_research,/government/publications/child-and-family-practitioners-understanding-of-child-development-lessons-learnt-from-a-small-sample-of-serious-case-reviews
publication,research,pub_research,/government/publications/floods-of-winter-2015-to-2016-estimating-the-costs
publication,research,pub_research,/government/publications/an-evaluation-of-the-sanction-of-housing-benefit-rr728
publication,research,pub_research,/government/publications/spi-m-o-consensus-statement-on-covid-19-19-may-2021
publication,research,pub_research,/government/publications/evidence-review-for-adult-social-care-reform
publication,impact_assessment,pub_research,/government/publications/baseline-and-construction-sound-noise-and-vibration-report-sv-001-or002
publication,research,pub_research,/government/publications/dredged-material-disposal-site-monitoring-2014
publication,impact_assessment,pub_research,/government/publications/impact-assessment-of-delivery-enhanced-recovery-helping-patients-get-better-sooner-after-surgery
publication,research,pub_research,/government/publications/uk-trade-performance-across-markets-and-sectors
publication,research,pub_research,/government/publications/fisheries-challenge-fund-impact-of-bait-collecting-in-poole-harbour-and-other-estuaries-within-the-southern-ifca-district
publication,research,pub_research,/government/publications/ukhsa-sars-cov-2-variant-data-update-england-version-21-28-january-2022
publication,research,pub_research,/government/publications/small-business-barometer-august-2011
publication,research,pub_research,/government/publications/nitrogen-dioxide-effects-on-mortality
publication,research,pub_research,/government/publications/safety-lessons-narrow-boat-propellers
publication,research,pub_research,/government/publications/small-business-barometer-february-2010
publication,research,pub_research,/government/publications/car-travel-econometrics
publication,research,pub_research,/government/publications/the-role-of-bankside-habitat-in-river-ecology
publication,statutory_guidance,pub_standard_et_al,/government/publications/air-transport-costs-to-be-included-in-the-customs-value
publication,statutory_guidance,pub_standard_et_al,/government/publications/notices-to-be-made-under-the-customs-and-excise-miscellaneous-provisions-and-amendments-eu-exit-regulations-2019
publication,regulation,pub_standard_et_al,/government/publications/gcse-subject-criteria-for-psychology
publication,statutory_guidance,pub_standard_et_al,/government/publications/notes-for-returns-of-information-under-schedule-23-of-the-finance-act-2011-paragraphs-1-and-12-other-interest
publication,international_treaty,pub_standard_et_al,/government/publications/cs-switzerland-no42019-ukswitzerland-trade-agreement
publication,statutory_guidance,pub_standard_et_al,/government/publications/hs2-phase-2a-high-speed-rail-west-midlands-to-crewe-act-2021-schedule-17
publication,regulation,pub_standard_et_al,/government/publications/gcse-subject-criteria-for-hospitality-andor-catering
publication,international_treaty,pub_standard_et_al,/government/publications/ts-no252017-ukusa-agreement-on-scientific-and-technological-cooperation
publication,international_treaty,pub_standard_et_al,/government/publications/kazakhstan-tax-treaties
publication,statutory_guidance,pub_standard_et_al,/government/publications/hazel-dormice-survey-or-research-licence-level-1
publication,map,pub_standard_et_al,/government/publications/hs2-safeguarding-maps-manchester-city
publication,statutory_guidance,pub_standard_et_al,/government/publications/code-of-practice-for-providers-of-online-social-media-platforms
publication,statutory_guidance,pub_standard_et_al,/government/publications/security-of-nhs-and-public-health-services-digital-systems-coronavirus-directions-2020
publication,map,pub_standard_et_al,/government/publications/hs2-phase-2b-maps-from-rostherne-to-ardwick
publication,international_treaty,pub_standard_et_al,/government/publications/ukeu-agreement-concerning-security-procedures-for-exchanging-and-protecting-classified-information-ts-no92021
publication,map,pub_standard_et_al,/government/publications/england-coast-path-plan-of-the-skegness-to-mablethorpe-stretch
