schema_name,document_type,schema_strata_name,base_path
person,person,person,/government/people/matthew-speers
person,person,person,/government/people/gavin-parker
person,person,person,/government/people/francis-maude
person,person,person,/government/people/una-o-brien
person,person,person,/government/people/thomas-reilly
person,person,person,/government/people/sian-macleod
person,person,person,/government/people/tracy-gallagher
person,person,person,/government/people/simon-cook
person,person,person,/government/people/ally-cook
person,person,person,/government/people/mark-rouse
person,person,person,/government/people/kevin-parry
person,person,person,/government/people/jillian-battersby
person,person,person,/government/people/john-wotton
person,person,person,/government/people/tim-hurdle
person,person,person,/government/people/claire-burton
person,person,person,/government/people/volker-beckers
person,person,person,/government/people/jeremy-loyd
person,person,person,/government/people/oonagh-harpur
person,person,person,/government/people/susan-hopkins
person,person,person,/government/people/richard-collier-keywood
person,person,person,/government/people/francesca-stidston
person,person,person,/government/people/patrick-moody
person,person,person,/government/people/helen-macnamara
person,person,person,/government/people/peter-sparkes
person,person,person,/government/people/richard-keys
person,person,person,/government/people/zoe-smith
person,person,person,/government/people/josh-george
person,person,person,/government/people/sarah-hawkes
person,person,person,/government/people/michael-hurn
person,person,person,/government/people/martin-read
person,person,person,/government/people/mark-bensberg--2
person,person,person,/government/people/mark-read
person,person,person,/government/people/laurie-bristow
person,person,person,/government/people/rob-higgins
person,person,person,/government/people/tina-redshaw
person,person,person,/government/people/joanne-hill
person,person,person,/government/people/patrick-stayt
person,person,person,/government/people/sarah-maddock
person,person,person,/government/people/andrew-hood
person,person,person,/government/people/sarah-montgomery
person,person,person,/government/people/william-petty-2nd-earl-of-shelburne
person,person,person,/government/people/ian-carruthers
person,person,person,/government/people/gus-jaspert
person,person,person,/government/people/robson-roh
person,person,person,/government/people/william-lazarus
person,person,person,/government/people/sarah-mann
person,person,person,/government/people/gary-hesling
person,person,person,/government/people/alan-aubrey
person,person,person,/government/people/rhys-bowen
person,person,person,/government/people/james-watt
person,person,person,/government/people/lord-freud
person,person,person,/government/people/sam-usher
person,person,person,/government/people/cameron-robson
person,person,person,/government/people/corinne-kitsell
person,person,person,/government/people/lord-ahmad-of-wimbledon
person,person,person,/government/people/sue-jemmett
person,person,person,/government/people/ansel-wong
person,person,person,/government/people/miriam-shearman
person,person,person,/government/people/clive-alderton
person,person,person,/government/people/steven-chandler
person,person,person,/government/people/natasha-kaplinsky
person,person,person,/government/people/ian-wilson--2
person,person,person,/government/people/james-tucker
person,person,person,/government/people/sanjay-paul
person,person,person,/government/people/stephen-barrett
person,person,person,/government/people/alec-pybus
person,person,person,/government/people/paul-grange
person,person,person,/government/people/norman-baker
person,person,person,/government/people/paul
person,person,person,/government/people/paul-rennie
person,person,person,/government/people/richard-dewell
person,person,person,/government/people/emma-west
person,person,person,/government/people/dido-harding
person,person,person,/government/people/martin-keeler
person,person,person,/government/people/lindy-cameron
person,person,person,/government/people/gordon-welsh
person,person,person,/government/people/andy-hall
person,person,person,/government/people/simon-everest
person,person,person,/government/people/jo-fiddian
person,person,person,/government/people/roger-witcomb
person,person,person,/government/people/emma-ward
person,person,person,/government/people/james-swift
person,person,person,/government/people/ginny-clarke
person,person,person,/government/people/hermione-gough
person,person,person,/government/people/peter-ricketts--2
person,person,person,/government/people/sally-collier
person,person,person,/government/people/sarah-richards
person,person,person,/government/people/julia-lopez
person,person,person,/government/people/michael-dynan-oakley
person,person,person,/government/people/ian-wilson
person,person,person,/government/people/sam-clifton
person,person,person,/government/people/tim-smart
person,person,person,/government/people/corhyn-parr
person,person,person,/government/people/richard-benyon
person,person,person,/government/people/ross-james
person,person,person,/government/people/tony-wratten
person,person,person,/government/people/andrew-mackintosh
person,person,person,/government/people/dawn-brodrick
person,person,person,/government/people/david-sissling
person,person,person,/government/people/billy-stewart
person,person,person,/government/people/marcus-bell
person,person,person,/government/people/william-kovacic
person,person,person,/government/people/gideon-dewhirst
person,person,person,/government/people/andrew-adonis
person,person,person,/government/people/colin-barratt
person,person,person,/government/people/edward-grant-martin-davis
person,person,person,/government/people/mariot-leslie
person,person,person,/government/people/claire-gilmore
person,person,person,/government/people/iain-mcgregor--2
person,person,person,/government/people/andrew-dalgleish
person,person,person,/government/people/sarah-harper
person,person,person,/government/people/colin-dingwall
person,person,person,/government/people/alex-burghart
person,person,person,/government/people/lucy-ferguson
person,person,person,/government/people/lech-kaczanowski
person,person,person,/government/people/lord-sharpe-of-epsom-obe
person,person,person,/government/people/vicky-ford
person,person,person,/government/people/lynne-smith
person,person,person,/government/people/mike-ashley
person,person,person,/government/people/ian-benson
person,person,person,/government/people/lord-justice-ryder
person,person,person,/government/people/catherine-nettleton
person,person,person,/government/people/gillian-keegan
person,person,person,/government/people/steve-arrick
person,person,person,/government/people/carolyn-griffiths
person,person,person,/government/people/james-duddridge
person,person,person,/government/people/cathy-bassa
person,person,person,/government/people/antony-phillipson
person,person,person,/government/people/simon-bailey
person,person,person,/government/people/john-hayes
person,person,person,/government/people/alison-saunders
person,person,person,/government/people/jane-martin
person,person,person,/government/people/antony-jenkins
person,person,person,/government/people/graham-sharp
person,person,person,/government/people/rachel-merelie
person,person,person,/government/people/will-butler-adams
person,person,person,/government/people/stephen-lillie
person,person,person,/government/people/richard-montgomery
person,person,person,/government/people/joanna-reid
person,person,person,/government/people/michael-harrison
person,person,person,/government/people/mark-chivers
person,person,person,/government/people/bayo-dosunmu
person,person,person,/government/people/ian-todd
person,person,person,/government/people/charlie-mayfield
person,person,person,/government/people/anna-sanders
person,person,person,/government/people/amanda-spiel-man
person,person,person,/government/people/oliver-robbins
person,person,person,/government/people/nicholas-shott
person,person,person,/government/people/stephen-brooker
person,person,person,/government/people/robert-devereux
person,person,person,/government/people/david-batters
person,person,person,/government/people/simon-morris
person,person,person,/government/people/stuart-peach
person,person,person,/government/people/alan-penn
person,person,person,/government/people/mark-rawlinson
person,person,person,/government/people/jane-miller
person,person,person,/government/people/william-macfarlane
person,person,person,/government/people/julian-hartley
person,person,person,/government/people/andrew-ford
person,person,person,/government/people/marc-owen
person,person,person,/government/people/simon-hughes
person,person,person,/government/people/david-lightfoot
person,person,person,/government/people/duncan-hill
person,person,person,/government/people/stephen-brien
person,person,person,/government/people/robert-razzell
person,person,person,/government/people/sam-atkinson
person,person,person,/government/people/alexander-ehmann
person,person,person,/government/people/bill-griffiths
person,person,person,/government/people/henry-campbell-bannerman
person,person,person,/government/people/tony-poulter
person,person,person,/government/people/matthew-syrett
person,person,person,/government/people/patrick-mullee
person,person,person,/government/people/hugh-robertson
person,person,person,/government/people/david-willetts
person,person,person,/government/people/michael-hutchings
person,person,person,/government/people/jeff-matthewman
person,person,person,/government/people/nick-joyce
person,person,person,/government/people/caroline-harold
person,person,person,/government/people/jacqui-archer
person,person,person,/government/people/anne-marie-trevelyan
person,person,person,/government/people/jonathan-evans--3
person,person,person,/government/people/ann-pedder
person,person,person,/government/people/paula-walsh
person,person,person,/government/people/eleanor-shawcross
person,person,person,/government/people/nick-archer
person,person,person,/government/people/melanie-brownridge--2
person,person,person,/government/people/peter-ruskin
person,person,person,/government/people/geoff-dart
person,person,person,/government/people/jo-moir
person,person,person,/government/people/neil-morisetti
person,person,person,/government/people/ewa-van-veenendaal-rawicz
person,person,person,/government/people/john-derrick
person,person,person,/government/people/scott-wightman
person,person,person,/government/people/robert-walpole
person,person,person,/government/people/jeremy-heywood
person,person,person,/government/people/jonathan-calder-smith
travel_advice,travel_advice,place_travel,/foreign-travel-advice/portugal
travel_advice,travel_advice,place_travel,/foreign-travel-advice/lebanon
travel_advice,travel_advice,place_travel,/foreign-travel-advice/tonga
travel_advice,travel_advice,place_travel,/foreign-travel-advice/micronesia
travel_advice,travel_advice,place_travel,/foreign-travel-advice/bangladesh
travel_advice,travel_advice,place_travel,/foreign-travel-advice/eswatini
travel_advice,travel_advice,place_travel,/foreign-travel-advice/montserrat
travel_advice,travel_advice,place_travel,/foreign-travel-advice/dominica
travel_advice,travel_advice,place_travel,/foreign-travel-advice/andorra
travel_advice,travel_advice,place_travel,/foreign-travel-advice/st-kitts-and-nevis
travel_advice,travel_advice,place_travel,/foreign-travel-advice/south-georgia-and-south-sandwich-islands
travel_advice,travel_advice,place_travel,/foreign-travel-advice/san-marino
travel_advice,travel_advice,place_travel,/foreign-travel-advice/myanmar
travel_advice,travel_advice,place_travel,/foreign-travel-advice/bhutan
travel_advice,travel_advice,place_travel,/foreign-travel-advice/senegal
travel_advice,travel_advice,place_travel,/foreign-travel-advice/uzbekistan
travel_advice,travel_advice,place_travel,/foreign-travel-advice/south-korea
travel_advice,travel_advice,place_travel,/foreign-travel-advice/norway
travel_advice,travel_advice,place_travel,/foreign-travel-advice/canada
place,place,place_travel,/health-protection-team
travel_advice,travel_advice,place_travel,/foreign-travel-advice/yemen
travel_advice,travel_advice,place_travel,/foreign-travel-advice/jamaica
travel_advice,travel_advice,place_travel,/foreign-travel-advice/taiwan
travel_advice,travel_advice,place_travel,/foreign-travel-advice/lithuania
travel_advice,travel_advice,place_travel,/foreign-travel-advice/laos
travel_advice,travel_advice,place_travel,/foreign-travel-advice/guyana
travel_advice,travel_advice,place_travel,/foreign-travel-advice/czech-republic
travel_advice,travel_advice,place_travel,/foreign-travel-advice/japan
travel_advice,travel_advice,place_travel,/foreign-travel-advice/ecuador
publication,policy_paper,policy_paper,/government/publications/third-report-from-the-foreign-affairs-committee-session-2010-to-2012-government-response
publication,policy_paper,policy_paper,/government/publications/continuing-the-united-kingdoms-trade-relationship-with-the-cariforum-states-parliamentary-report
publication,policy_paper,policy_paper,/government/publications/conflicts-in-a-charity-statement-of-approach
publication,policy_paper,policy_paper,/government/publications/southampton-city-golf-course-flood-risk-management-scheme
publication,policy_paper,policy_paper,/government/publications/monitoring-the-mental-health-act-2018-to-2019
publication,policy_paper,policy_paper,/government/publications/agile-nations-charter
publication,policy_paper,policy_paper,/government/publications/vat-refunds-of-non-recoverable-vat-for-the-old-oak-and-park-royal-development-corporation
publication,policy_paper,policy_paper,/government/publications/2010-to-2015-government-policy-consumer-credit-market
publication,policy_paper,policy_paper,/government/publications/review-of-british-antarctic-territory-legislation-sale-of-alcohol
publication,policy_paper,policy_paper,/government/publications/faith-partnership-principles-working-effectively-with-faith-groups-to-fight-global-poverty
publication,policy_paper,policy_paper,/government/publications/2010-to-2015-government-policy-national-events-and-ceremonies
publication,policy_paper,policy_paper,/government/publications/innovation-in-giving-fund-round-1-grant-recipients
publication,policy_paper,policy_paper,/government/publications/new-tax-checks-on-licence-renewal-applications
publication,policy_paper,policy_paper,/government/publications/nationality-and-borders-bill-maximum-sentences-for-people-smugglers-factsheet
publication,policy_paper,policy_paper,/government/publications/g7-fundamental-elements-for-cyber-security
publication,policy_paper,policy_paper,/government/publications/extension-of-stamp-duty-land-tax-first-time-buyers-relief
publication,policy_paper,policy_paper,/government/publications/grants-paid-under-section-70-of-the-charities-act-2006-2015-to-2016
publication,policy_paper,policy_paper,/government/publications/nationality-and-borders-bill-electronic-travel-authorisation-factsheet
publication,policy_paper,policy_paper,/government/publications/budget-2015-documents
publication,policy_paper,policy_paper,/government/publications/the-digital-switchover-help-scheme-a-scheme-agreement-between-the-secretary-of-state-for-culture-media-and-sport-and-the-bbc-revised-agreement
publication,policy_paper,policy_paper,/government/publications/priority-actions-to-improve-social-mobility-in-the-civil-service
publication,policy_paper,policy_paper,/government/publications/sanctions-and-anti-money-laundering-bill-exceptions-and-licences-policy-note
publication,policy_paper,policy_paper,/government/publications/aquatic-animal-health-strategy-for-england
publication,policy_paper,policy_paper,/government/publications/exercise-watermark-review-of-environment-agency-response
publication,policy_paper,policy_paper,/government/publications/a-joint-thematic-inspection-of-community-based-drug-treatment-and-recovery-work-with-people-on-probation
publication,policy_paper,policy_paper,/government/publications/multilateral-aid-review-global-fund-for-aids-tb-and-malaria-gfatm
publication,policy_paper,policy_paper,/government/publications/table-of-past-and-present-uk-nuclear-reactors
publication,policy_paper,policy_paper,/government/publications/mainstreaming-sustainable-development-government-progress-2013
publication,policy_paper,policy_paper,/government/publications/government-response-to-the-2021-fiscal-risks-report
publication,corporate_report,pub_corporate_report,/government/publications/magnox-gender-pay-gap-report-2018
publication,corporate_report,pub_corporate_report,/government/publications/uk-space-industry-size-and-health-report-2014
publication,corporate_report,pub_corporate_report,/government/publications/foreign-commonwealth-development-office-main-estimates-memorandum-2021-to-2022
publication,corporate_report,pub_corporate_report,/government/publications/fire-brigades-union-other-related-documents
publication,corporate_report,pub_corporate_report,/government/publications/sellafield-ltd-corporate-plan
publication,corporate_report,pub_corporate_report,/government/publications/ukaea-annual-report-accounts-201617-hc-295
publication,corporate_report,pub_corporate_report,/government/publications/cica-annual-report-and-accounts-2017-18
publication,corporate_report,pub_corporate_report,/government/publications/general-federation-of-trade-unions-other-related-documents
publication,corporate_report,pub_corporate_report,/government/publications/social-security-advisory-committee-triennial-review-2015
publication,corporate_report,pub_corporate_report,/government/publications/united-kingdom-strategic-export-controls-annual-report-2009
publication,corporate_report,pub_corporate_report,/government/publications/public-appointments-january-december-2012
publication,corporate_report,pub_corporate_report,/government/publications/office-for-nuclear-regulation-corporate-plan-2018-to-2019
publication,corporate_report,pub_corporate_report,/government/publications/hsse-and-quality-strategy-2020-2025
publication,corporate_report,pub_corporate_report,/government/publications/oldbury-site-strategic-environmental-assessment
publication,correspondence,pub_correspondence,/government/publications/recovered-appeal-former-aerodrome-north-orbital-road-upper-colne-valley-hertfordshire-ref-2109433-14-july-2014
publication,correspondence,pub_correspondence,/government/publications/recovered-appeals-plots-33-45-and-50-dale-farm-oak-lane-crays-hill-billericay-ref-2172410-2172413-etc-29-january-2014
publication,correspondence,pub_correspondence,/government/publications/open-letters-between-hm-treasury-and-bank-of-england-february-2012
publication,correspondence,pub_correspondence,/government/publications/recovered-appeal-land-to-the-rear-of-horton-road-datchet-ref-2226127-5-july-2016
publication,correspondence,pub_correspondence,/government/publications/esfa-update-18-september-2019
publication,promotional,pub_correspondence,/government/publications/farmers-and-food-producers-steps-to-export-meat-and-dairy-to-the-eu-after-brexit
publication,promotional,pub_correspondence,/government/publications/uk-singapore-digital-economy-agreement-explainer
publication,correspondence,pub_correspondence,/government/publications/aspa-e-newsletter-april-2013
publication,promotional,pub_correspondence,/government/publications/general-information-about-the-oisc-factsheet-english
publication,promotional,pub_correspondence,/government/publications/uk-australia-fta-rules-of-origin-explainer
publication,correspondence,pub_correspondence,/government/publications/severn-crossing-and-crossing-the-border-responses-letter
publication,correspondence,pub_correspondence,/government/publications/cma-letter-to-rbsg-on-2-breaches-of-the-retail-banking-order
publication,correspondence,pub_correspondence,/government/publications/data-collection-on-external-wall-systems-letter-to-local-authorities
publication,correspondence,pub_correspondence,/government/publications/public-health-human-resources-hr-concordat--2
publication,correspondence,pub_correspondence,/government/publications/letters-from-the-biometrics-and-surveillance-camera-commissioner-april-2022
publication,correspondence,pub_correspondence,/government/publications/coronavirus-letter-to-the-agricultural-sector-on-workplace-testing
publication,correspondence,pub_correspondence,/government/publications/inclusion-london--2
publication,correspondence,pub_correspondence,/government/publications/esfa-update-20-october-2021
publication,correspondence,pub_correspondence,/government/publications/hs2-further-benefits-for-scotland
publication,correspondence,pub_correspondence,/government/publications/circular-0102013-police-federation-of-england-and-wales-conference-2014
publication,promotional,pub_correspondence,/government/publications/energy-market-investigation-overview
publication,correspondence,pub_correspondence,/government/publications/the-police-pension-scheme-miscellaneous
publication,correspondence,pub_correspondence,/government/publications/a-review-of-deccs-work-february-2012
publication,correspondence,pub_correspondence,/government/publications/update-on-investigation-into-lcf-august-2020
publication,correspondence,pub_correspondence,/government/publications/circular-025-2015-duty-to-notify-the-home-office-of-suspected-victims-of-modern-slavery
publication,correspondence,pub_correspondence,/government/publications/letter-from-jesse-norman-to-national-grid-confirming-parameters-for-the-transitional-arrangements-capacity-market-auction-2017
publication,promotional,pub_correspondence,/government/publications/royal-air-force-raf-reserves-publicity-materials
publication,correspondence,pub_correspondence,/government/publications/nhs-improvements-remit-for-2018-to-2019
publication,correspondence,pub_correspondence,/government/publications/letter-from-andrew-tyrie-to-the-secretary-of-state-for-education
publication,foi_release,pub_foi_notice,/government/publications/number-of-properties-in-england-with-a-rateable-value-of-zero-as-at-31-march-2015
publication,transparency,pub_foi_notice,/government/publications/dcms-senior-officials-business-expenses-and-hospitality-1-april-to-30-june-2020
publication,foi_release,pub_foi_notice,/government/publications/legislation-on-the-independent-prescribing-of-controlled-drugs
publication,transparency,pub_foi_notice,/government/publications/dhsc-permanent-secretarys-and-cmos-meetings-with-external-organisations-october-to-december-2019
publication,transparency,pub_foi_notice,/government/publications/sos-danny-alexander-meetings-with-external-organisations-may-2010
publication,notice,pub_foi_notice,/government/publications/po11-0rn-mr-richard-jeffreys-and-mrs-sharon-jeffreys-environmental-permit-application-advertisement-eprtb3693ela001
publication,notice,pub_foi_notice,/government/publications/ca13-0tp-united-utilities-water-limited-environmental-permit-application-advertisement
publication,notice,pub_foi_notice,/government/publications/ex16-7sb-south-west-water-limited-environmental-permit-application-advertisement--2
publication,foi_release,pub_foi_notice,/government/publications/it-management-and-services
publication,notice,pub_foi_notice,/government/publications/tr4-9nr-mr-colin-campbell-environmental-permit-application-advertisement
publication,foi_release,pub_foi_notice,/government/publications/m56-accidents-and-any-road-works-in-the-last-12-months
publication,notice,pub_foi_notice,/government/publications/tr2-5ln-mr-eric-hall-environmental-permit-application-advertisement
publication,notice,pub_foi_notice,/government/publications/pl7-5aw-ep-langage-limited-environmental-permit-issued-eprap3633blv005
publication,transparency,pub_foi_notice,/government/publications/dfid-government-e-payment-framework-transactions-october-2018
publication,notice,pub_foi_notice,/government/publications/ox18-4en-thhk-limited-environmental-permit-application-advertisement-eprsb3792nfa001
publication,foi_release,pub_foi_notice,/government/publications/average-age-of-civil-servants-foi-request-12-1730
publication,foi_release,pub_foi_notice,/government/publications/the-response-to-an-foi-on-the-pay-scales-for-cnc-officers
publication,notice,pub_foi_notice,/government/publications/tn27-9lh-mr-alistair-harding-environmental-permit-application-advertisement-eprnb3890rka001
publication,notice,pub_foi_notice,/government/publications/wf4-4lfyorkshire-sculpture-park-environmental-permit-application-advertisement
publication,transparency,pub_foi_notice,/government/publications/administrative-court-office-user-group-minutes-july-2021
publication,foi_release,pub_foi_notice,/government/publications/foi-correspondence-with-southern-health-nhs-foundation-trust-and-cqc-on-mazars-report
publication,transparency,pub_foi_notice,/government/publications/edward-daveys-meetings-with-external-organisations-october-to-december-2012
publication,transparency,pub_foi_notice,/government/publications/bis-workforce-management-information-january-2016
publication,notice,pub_foi_notice,/government/publications/second-cfd-allocation-round-statutory-notices
publication,notice,pub_foi_notice,/government/publications/h2o-power-generation-ltd-application-made-to-impound-water
publication,foi_release,pub_foi_notice,/government/publications/foi-responses-released-by-mod-week-commencing-13-july-2020
publication,foi_release,pub_foi_notice,/government/publications/dismissal-or-suspension-for-security-reasons
publication,foi_release,pub_foi_notice,/government/publications/spend-on-recruitment--3
publication,foi_release,pub_foi_notice,/government/publications/schools-which-closed-because-of-snow-in-november-2010
publication,research,pub_research,/government/publications/is-work-good-for-your-health-and-well-being
publication,research,pub_research,/government/publications/armed-forces-pay-review-body-forty-second-report-2013
publication,research,pub_research,/government/publications/safe-supplies-annual-review
publication,research,pub_research,/government/publications/rr-674-a-comparative-review-of-international-approaches-to-mandatory-retirement
publication,research,pub_research,/government/publications/future-of-the-sea-biological-responses-to-ocean-warming
publication,research,pub_research,/government/publications/the-role-of-intellectual-property-rights-in-the-uk-market-sector
publication,research,pub_research,/government/publications/intercomparison-of-passive-radon-detectors-2019
publication,research,pub_research,/government/publications/occupational-health-advice-lines-evaluation-final-report-rr793
publication,research,pub_research,/government/publications/labour-market-projections-for-the-west-midlands-of-england
publication,research,pub_research,/government/publications/intimidation-in-public-life-launch-event-transcript
publication,research,pub_research,/government/publications/maintaining-gce-a-level-standards-baker-sutherland-mcgaw-2002
publication,research,pub_research,/government/publications/mexico-energy-reform-president-presents-draft-secondary-legislation-to-congress-may-2014
publication,research,pub_research,/government/publications/national-waste-crime-survey-report-2021-findings-and-analysis
publication,impact_assessment,pub_research,/government/publications/planning-datacommitted-developments-ct-13
publication,official_statistics,pub_stats,/government/statistics/carbon-intensity-indicators-northern-ireland-2021
publication,official_statistics,pub_stats,/government/statistics/quality-outcomes-framework-qof-recorded-dementia-diagnoses-september-2015
publication,official_statistics,pub_stats,/government/statistics/national-land-use-database-land-use-and-land-cover-classification
publication,national_statistics,pub_stats,/government/statistics/uk-business-register-and-employment-survey-bres-provisional-results-2018-revised-results-2017
publication,national_statistics,pub_stats,/government/statistics/local-authority-revenue-budget-and-capital-forecast-financial-year-ending-march-2016
publication,official_statistics,pub_stats,/government/statistics/nhs-111-minimum-dataset-for-january-2017
publication,national_statistics,pub_stats,/government/statistics/drug-misuse-declared-findings-from-the-2009-10-british-crime-survey-england-and-wales
publication,national_statistics,pub_stats,/government/statistics/defence-departmental-resources-2013
publication,official_statistics,pub_stats,/government/statistics/cover-of-vaccination-evaluated-rapidly-cover-programme-2016-to-2017-quarterly-data
publication,national_statistics,pub_stats,/government/statistics/repayments-of-tax-and-payments-of-tax-credits-to-charities
publication,national_statistics,pub_stats,/government/statistics/index-of-services-uk-october-2019
publication,national_statistics,pub_stats,/government/statistics/quarterly-employment-survey-march-2021
publication,national_statistics,pub_stats,/government/statistics/pesticide-usage-survey-report-arable-crops-in-the-united-kingdom-2020
publication,national_statistics,pub_stats,/government/statistics/mergers-and-acquisitions-involving-uk-companies-january-to-march-2015
role,ministerial_role,role,/government/ministers/minister-of-state--106
role,ministerial_role,role,/government/ministers/minister-of-state-children-and-families
role,ministerial_role,role,/government/ministers/minister-of-state--95
role,ministerial_role,role,/government/ministers/minister-of-state--80
role,ministerial_role,role,/government/ministers/minister-of-state-minister-without-portfolio
role,ministerial_role,role,/government/ministers/minister-of-state-for-civil-justice-and-legal-policy
role,ministerial_role,role,/government/ministers/assistant-government-whip--15
role,ministerial_role,role,/government/ministers/minister-for-the-civil-service
role,ministerial_role,role,/government/ministers/minister-of-state--79
role,ministerial_role,role,/government/ministers/government-whip-baroness-in-waiting--2
role,ministerial_role,role,/government/ministers/minister-of-state-minister-for-energy
role,ministerial_role,role,/government/ministers/lords-chief-whip-and-captain-of-the-honourable-corps-of-gentlemen-at-arms
role,ministerial_role,role,/government/ministers/minister-of-state-business-and-enterprise
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state
role,ministerial_role,role,/government/ministers/minister-of-state--105
role,ministerial_role,role,/government/ministers/minister-of-state-for-africa-at-the-foreign-commonwealth-office
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--138
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--126
role,ministerial_role,role,/government/ministers/parliamentary-secretary--2
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-for-skills
role,ministerial_role,role,/government/ministers/government-whip-comptroller-of-hm-household
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--64
role,ministerial_role,role,/government/ministers/minister-for-government-resilience-and-efficiency
role,ministerial_role,role,/government/ministers/minister-of-state--52
role,ministerial_role,role,/government/ministers/minister-of-state--56
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--140
role,ministerial_role,role,/government/ministers/minister-of-state-for-vulnerable-children-and-families
role,ministerial_role,role,/government/ministers/minister-of-state--36
role,ministerial_role,role,/government/ministers/minister-of-state--15
role,ministerial_role,role,/government/ministers/minister-of-state--87
role,ministerial_role,role,/government/ministers/secretary-of-state-for-defence
role,ministerial_role,role,/government/ministers/minister-for-defence-procurement
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--135
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--18
role,ministerial_role,role,/government/ministers/government-whip-lord-commissioner-of-hm-treasury--2
role,ministerial_role,role,/government/ministers/minister-of-state--17
role,ministerial_role,role,/government/ministers/assistant-whip
role,ministerial_role,role,/government/ministers/minister-of-state-for-security-and-counter-terrorism
role,ministerial_role,role,/government/ministers/secretary-of-state-for-culture-olympics-media-and-sport
role,ministerial_role,role,/government/ministers/lords-spokesperson--2
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-and-minister-for-reserves
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--56
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--72
role,ministerial_role,role,/government/ministers/minister-of-state--20
role,ministerial_role,role,/government/ministers/minister-for-security-and-immigration
role,ministerial_role,role,/government/ministers/minister-of-state--76
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--50
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-minster-for-safeguarding-and-afghan-resettlement
role,ministerial_role,role,/government/ministers/parliamentary-secretary-minister-for-civil-society
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--128
role,ministerial_role,role,/government/ministers/minister-of-state-policing-and-criminal-justice
role,ministerial_role,role,/government/ministers/government-whip-lord-in-waiting--4
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-minister-for-covid-vaccine-deployment
role,ministerial_role,role,/government/ministers/deputy-leader-of-the-house-of-lords
role,ministerial_role,role,/government/ministers/paymaster-general
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-minister-for-children-and-families-maternity-cover
role,ministerial_role,role,/government/ministers/minister-of-state--88
role,ministerial_role,role,/government/ministers/minister-of-state--13
role,ministerial_role,role,/government/ministers/secretary-of-state-for-education
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--141
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--59
role,ministerial_role,role,/government/ministers/minister-for-women-and-equalities--3
role,ministerial_role,role,/government/ministers/minister-of-state--86
role,ministerial_role,role,/government/ministers/government-whip-lord-commissioner-of-hm-treasury--4
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-for-transport--4
role,ministerial_role,role,/government/ministers/minister-of-state-for-trade-and-export-promotion
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-for-sport-tourism-and-heritage-maternity-cover
role,ministerial_role,role,/government/ministers/minister-of-state--109
role,ministerial_role,role,/government/ministers/economic-secretary-to-the-treasury--2
role,ministerial_role,role,/government/ministers/minister-for-industry
role,ministerial_role,role,/government/ministers/secretary-of-state-for-environment-food-and-rural-affairs
role,ministerial_role,role,/government/ministers/secretary-of-state-for-the-home-department
role,ministerial_role,role,/government/ministers/minister-of-state--37
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-minister-for-disabled-people
role,ministerial_role,role,/government/ministers/first-lord-of-the-treasury
role,ministerial_role,role,/government/ministers/minister-for-modern-slavery-and-organised-crime
role,ministerial_role,role,/government/ministers/minister-of-state--35
role,ministerial_role,role,/government/ministers/minister-for-sport-tourism-and-heritage
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--136
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--51
role,ministerial_role,role,/government/ministers/deputy-chief-whip-comptroller-of-hm-household
role,ministerial_role,role,/government/ministers/assistant-government-whip--12
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--133
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--97
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--93
role,ministerial_role,role,/government/ministers/parliamentary-secretary--6
role,ministerial_role,role,/government/ministers/minister-of-state--111
role,ministerial_role,role,/government/ministers/senior-minister-of-state
role,ministerial_role,role,/government/ministers/minister-of-state--110
role,ministerial_role,role,/government/ministers/first-secretary-of-state--2
role,ministerial_role,role,/government/ministers/assistant-government-whip
role,ministerial_role,role,/government/ministers/financial-secretary-to-the-treasury
role,ministerial_role,role,/government/ministers/minister-of-state--93
